filepath,label,class
bird_data/17 - GREEN JAY/17_131.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_132.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_133.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_134.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_135.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_136.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_137.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_138.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_139.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_140.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_141.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_142.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_143.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_144.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_145.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_146.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_147.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_148.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_149.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_150.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_151.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_152.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_153.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_154.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_155.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_156.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_157.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_158.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_159.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_160.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_161.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_162.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_163.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_164.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_165.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_166.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_17.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_18.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_19.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_20.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_21.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_22.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_23.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_24.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_25.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_26.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_27.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_28.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_29.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_30.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_31.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_32.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_33.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_34.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_35.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_36.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_37.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_38.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_39.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_40.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_41.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_42.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_43.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_44.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_45.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_46.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_47.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_48.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_49.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_50.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_51.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_52.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_53.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_54.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_55.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_56.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_57.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_58.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_59.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_60.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_61.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_62.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_63.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_64.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_65.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_66.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_67.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_68.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_69.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_70.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_71.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_72.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_73.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_74.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_75.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_76.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_77.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_78.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_79.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_80.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_81.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_82.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_83.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_84.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_85.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_86.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_87.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_88.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_89.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_90.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_91.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_92.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_93.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_94.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_95.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_96.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_97.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_98.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_99.jpg,17,GREEN JAY
bird_data/18 - GOLDEN EAGLE/18_100.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_101.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_102.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_103.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_104.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_105.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_106.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_107.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_108.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_109.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_110.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_111.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_112.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_113.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_114.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_115.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_116.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_117.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_118.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_119.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_120.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_121.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_122.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_123.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_124.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_125.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_126.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_127.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_128.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_129.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_130.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_131.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_132.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_133.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_134.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_135.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_136.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_137.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_138.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_139.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_140.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_141.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_142.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_143.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_144.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_145.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_146.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_147.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_148.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_149.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_150.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_151.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_152.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_153.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_154.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_155.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_156.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_157.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_158.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_159.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_160.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_161.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_162.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_163.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_164.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_165.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_166.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_167.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_168.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_169.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_170.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_171.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_172.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_18.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_19.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_20.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_21.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_22.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_23.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_24.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_25.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_26.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_27.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_28.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_29.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_30.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_31.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_32.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_33.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_34.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_35.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_36.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_37.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_38.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_39.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_40.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_41.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_42.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_43.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_44.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_45.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_46.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_47.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_48.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_49.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_50.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_51.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_52.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_53.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_54.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_55.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_56.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_57.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_58.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_59.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_60.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_61.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_62.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_63.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_64.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_65.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_66.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_67.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_68.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_69.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_70.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_71.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_72.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_73.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_74.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_75.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_76.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_77.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_78.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_79.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_80.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_81.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_82.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_83.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_84.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_85.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_86.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_87.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_88.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_89.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_90.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_91.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_92.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_93.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_94.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_95.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_96.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_97.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_98.jpg,18,GOLDEN EAGLE
bird_data/18 - GOLDEN EAGLE/18_99.jpg,18,GOLDEN EAGLE
bird_data/19 - FRIGATE/19_100.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_101.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_102.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_103.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_104.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_105.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_106.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_107.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_108.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_109.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_110.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_111.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_112.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_113.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_114.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_115.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_116.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_117.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_118.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_119.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_120.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_121.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_122.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_123.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_124.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_125.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_126.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_127.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_128.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_129.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_130.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_131.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_132.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_133.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_134.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_135.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_136.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_137.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_138.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_139.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_140.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_141.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_142.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_143.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_144.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_145.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_146.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_147.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_148.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_149.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_150.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_151.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_152.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_153.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_154.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_155.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_156.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_157.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_158.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_159.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_160.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_161.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_162.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_163.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_164.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_165.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_166.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_167.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_168.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_169.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_170.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_18.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_19.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_20.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_21.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_22.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_23.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_24.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_25.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_26.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_27.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_28.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_29.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_30.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_31.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_32.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_33.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_34.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_35.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_36.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_37.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_38.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_39.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_40.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_41.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_42.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_43.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_44.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_45.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_46.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_47.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_48.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_49.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_50.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_51.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_52.jpg,19,FRIGATE
bird_data/19 - FRIGATE/19_53.jpg,19,FRIGATE
